Tweet,Sentiment
"['ahh', 'love', 'get', 'twitterrr']",2
"['haircut', 'short', 'possible', 'even', 'change', 'color', 'new']",1
"['ugh', 'wait', 'interminable']",0
"['didnt', 'research', 'traffic', 'beautiful', 'system', 'twitter', 'approx', 'msgsecond', 'mine', 'grab', 'msgsec']",2
"['feel', 'like', 'continue', 'long', 'take']",0
"['greenville', 'weekend', 'best', 'friend', 'birthday', 'leave', 'way', 'later', 'want']",1
"['work', 'youth', 'justice']",1
"['bore', 'work', 'ridiculous', 'saturday', 'go', 'suck', 'class', 'morning']",0
"['via', 'meeting']",1
"['oh', 'dub', 'breesaholic', 'insomniac', 'feel', 'special', 'oh', 'must', 'add', 'third', 'angel', 'drink', 'post']",1
"['ahh', 'right', 'kidney', 'hurt', 'soooo', 'bad', 'ooommmmggggg']",0
"['invite', 'join', 'group', 'second', 'life', 'call', 'ballistic', 'autistics', 'cute', 'name']",2
"['type', 'cold', 'room']",1
"['yes', 'know', 'gross', 'haha', 'im', 'well']",1
"['course', 'id', 'send', 'dont', 'think', 'would', 'survive', 'trip']",2
"['yes', 'clearly', 'relish', 'act', 'together', 'spark', 'performance', 'milk', 'laugh']",2
"['okay', 'got', 'go', 'first', 'time', 'since', 'start', 'miss', 'block', 'party']",1
"['awesome', 'time']",2
"['wouldnt', 'fiftythousand', 'follower', 'hugh', 'lauries', 'needle', 'haystack']",1
"['would', 'supertarget', 'didnt']",1
"['make', 'seamless', 'connection', 'toro', 'toro', 'quebec', 'two']",1
"['good', 'busy', 'heck', 'good', 'feeling', 'yucky', 'moment']",1
"['poor', 'im', 'bank', 'holiday', 'monday', 'today']",0
"['chillin', 'homewatching', 'movie', 'tv', 'make', 'healthified', 'streusel', 'coffee', 'cake']",1
"['thanks', 'new', 'work', 'arrive', 'week']",2
"['hice', 'una', 'maruchan']",1
"['hey', 'guy', 'leann', 'dont', 'know', 'remember', 'want', 'say', 'im', 'excited', 'see', 'guy', 'go', 'far']",2
"['go', 'beach', 'today']",1
"['pay', 'bill', 'money']",0
"['afc', 'oh', 'yes']",2
"['cod', 'go']",1
"['wont', 'honey', 'get', 'mad', 'yr', 'go', 'crazy']",0
"['aaahhhjust', 'wake', 'feel', 'good', 'sleep', 'monday']",2
"['hope', 'mom', 'enjoy', 'mother', 'day', 'gift']",2
"['jus', 'wake', 'late', 'runnin', 'work', 'student', 'train']",1
"['hate', 'able', 'twitter', 'cell', 'phone', 'oh', 'well']",0
"['carls', 'jr', 'sound', 'hella', 'good', 'bring']",2
"['ommg', 'gurll', 'arent', 'go', 'sad']",0
"['think', 'super', 'cute']",2
"['damnation', 'wake']",1
"['dont', 'know', 'quit', 'youbrokeback', 'mountain']",0
"['ill', 'probably', 'get', 'fire', 'though']",1
"['get', 'home', 'go', 'totoro', 'cafe', 'finally', 'first', 'time', 'ever', 'like', 'colorful', 'place', 'happy', 'atmosphere']",2
"['idk', 'lol', 'head', 'hurt', 'rly', 'bad', 'stomach', 'hmm', 'personally', 'think', 'ive', 'deal', 'wit']",0
"['thnx', 'babe', 'call', 'finish']",2
"['sometimes', 'thing', 'say', 'hurt', 'one', 'love', 'unintentionally', 'never', 'ever', 'take', 'back', 'fix']",0
"['im', 'see', 'hannah', 'montana', 'movie', 'today']",1
"['see', 'people', 'today', 'make', 'realize', 'really', 'miss', 'someone', 'also', 'miss', 'grandpa', 'go', 'year', 'oh', 'mom', 'mamagra']",0
"['screaaaaaaaaaaaaaaaaaaaaaaaaaaaaam', 'never', 'freu', 'zu', 'frã¯â¿â½h']",1
"['nope', 'im', 'bore', 'hungry']",0
"['hope', 'like', 'new', 'sat', 'nav']",2
"['tx', 'new', 'fone', 'dont', 'anyones', 'number']",1
"['clean', 'room']",1
"['thank', 'dedication', 'lamb', 'unparalleled', 'also', 'true', 'lambs', 'dedication', 'unparalleled']",2
"['wish', 'come', 'guess', 'make', 'time', 'though']",2
"['big', 'laptop', 'big', 'time', 'switch', 'eee', 'bye', 'big', 'guy']",2
"['rather', 'random']",1
"['morley', 'lol', 'love', 'kid']",2
"['good', 'morning', 'everyone']",2
"['choir', 'assembly', 'bad', 'hot', 'yay']",0
"['bummer', 'might', 'make', 'sunday', 'show', 'hopefully', 'sun', 'shine', 'cloudy', 'day']",1
"['cant', 'fall', 'asleep']",1
"['im', 'lonely', 'need', 'hug']",0
"['muscle', 'back', 'cramp', 'hurt', 'bad', 'owww']",0
"['burn', 'tongue', 'workkkkkkkkkkkkkkkkk']",0
"['im', 'eat', 'salad', 'rember', 'comment', 'new', 'myspace', 'picture', 'plz']",1
"['two', 'go', 'visit', 'someone']",1
"['aint', 'ur', 'ff', 'list', 'im', 'hurt']",0
"['think', 'already', 'winter', 'turn', 'winter', 'even', 'start']",1
"['yayy', 'cant', 'wait', 'see']",1
"['yay', 'power', 'phone', 'charge', 'hot']",1
"['omg', 'mine', 'omg', 'thats', 'gross', 'im', 'sorry', 'totally', 'forget']",0
"['oh', 'last', 'tweet', 'spend', 'half', 'hour', 'brush', 'teeth', 'new', 'electric', 'toothbrush', 'feel', 'great']",2
"['frenchfrycorndog', 'look', 'delish', 'want', 'welcome', 'back', 'seattle']",2
"['ur', 'welcome', 'sweetie', 'anytime', 'need', 'find', 'way', 'get', 'follower', 'dont', 'many']",2
"['bacon', 'roll', 'tea', 'hackday', 'friend', 'openhacklondon']",1
"['people', 'pathetic', 'know', 'one', 'try']",0
"['program', 'show', 'twitter', 'facebook', 'status', 'update', 'one', 'alright', 'yeah', 'probably', 'wont', 'use', 'often']",1
"['thanks', 'october']",2
"['go', 'sleep', 'peaceful', 'want', 'hear', 'say', 'good', 'night', 'didnt', 'happen', 'good', 'night', 'everyone']",1
"['hey', 'second', 'kind', 'sad', 'ok', 'guitar', 'guitar', 'guitar', 'bbq', 'good', 'time']",1
"['dad', 'give', 'hi', 'old', 'blackberry', 'old', 'doesnt', 'even', 'scroll', 'ball', 'want', 'bold']",0
"['work', 'actual', 'work']",1
"['back', 'weekend', 'work', 'yard', 'didnt', 'open', 'laptop', 'im', 'thankful']",2
"['look', 'hotel', 'web', 'sitewhat', 'place', 'massage', 'thats', 'job', 'lol', 'lol']",1
"['coffee', 'bean', 'meet', 'dean']",1
"['internet', 'billing', 'fee', 'country', 'setup', 'cost', 'usa', 'alone']",1
"['always', 'sunny', 'day', 'cant', 'possible', 'outside', 'life', 'get']",1
"['six', 'foot', 'theme', 'jjj']",1
"['ur', 'gon', 'na', 'miss', 'know', 'hope', 'thing', 'good']",1
"['wooomy', 'luck']",0
"['yer', 'ispoor', 'little', 'well', 'doesnt', 'deserve', 'stick', 'everyone', 'cowell', 'go', 'producer']",0
"['happy', 'mother', 'day', 'mom']",2
"['feel', 'good']",0
"['wannabe', 'dubai']",1
"['oh', 'ayehe', 'rock', 'shes']",2
"['still', 'need', 'another', 'hour', 'sleep']",1
"['scrub', 'tonight', 'pm', 'woo']",2
"['haha', 'father', 'daugter', 'bonding', 'time', 'lol', 'anyways', 'gg', 'work', 'get', 'msn', 'later', 'ill', 'bore']",1
"['sweet', 'go', 'publicly', 'available']",2
"['im', 'sad', 'beloved', 'boy', 'doesnt', 'online', 'wait', 'everyday']",0
"['grin', 'like', 'cheshire', 'cat', 'happy', 'hell', 'make', 'day']",2
"['hahahaha', 'havent', 'friend', 'since', 'sunday', 'im', 'lame']",0
['suck'],0
"['whats', 'go', 'sweetheart']",2
"['dreary', 'day', 'la', 'sunshine', 'go']",0
"['ever', 'meet', 'guy', 'thatv', 'everything', 'want', 'need', 'never', 'really', 'go', 'gnite', 'daddy']",2
"['omg', 'ur', 'alive', 'lol', 'day', 'go', 'sooo', 'slow', 'im', 'go', 'insane', 'grrr', 'anything', 'tonight']",1
"['weird', 'trigger', 'definitely', 'ask', 'monday', 'dude']",0
"['officially', 'celebrate', 'th', 'tweet', 'wow', 'proud', 'great']",2
"['phone', 'work']",0
"['chillin', 'break', 'eatin', 'grub', 'pretty', 'burn', 'eventful', 'day', 'want', 'go', 'movie', 'ian', 'happen', 'though']",0
"['oh', 'man', 'thats', 'rough', 'sound', 'like', 'weekend', 'go', 'well', 'get', 'sleep']",1
"['day', 'long', 'text', 'conversation']",1
"['hey', 'dave', 'im', 'uk', 'first', 'thing', 'put', 'rr', 'could', 'play', 'ill', 'new', 'kid', 'block', 'thanks']",1
"['boo', 'use', 'live', 'upland', 'funnnn']",2
"['good', 'enough']",0
"['jonas', 'awesome', 'watch', 'groovy', 'movie', 'frankie', 'weird', 'lol']",1
"['knightsweet', 'dream']",2
"['french', 'trois', 'nobody', 'sit', 'next', 'feel', 'little', 'lonely']",0
"['im', 'sick', 'suck', 'im', 'ohbabayy']",0
"['get', 'mark', 'bcit', 'death', 'swear']",0
"['grimestopper', 'loss', 'client', 'lose', 'job', 'hope', 'quote', 'later', 'today', 'turn', 'work', 'drown', 'sorrow', 'huge']",1
"['dang', 'baby', 'love']",2
"['wish', 'carlton', 'game', 'live', 'stupid', 'channel', 'lol']",0
"['cant', 'root', 'ali', 'twitter', 'war']",1
"['finally', 'raining', 'delhi']",1
"['sittin', 'listenin', 'music', 'follow']",1
"['bed', 'one', 'day', 'leave', 'school', 'get', 'go', 'holiday', 'yay', 'finally', 'get', 'sick', 'school', 'lol']",1
"['turn', 'reportdone']",1
"['roam', 'thing', 'happen', 'switch', 'att']",1
"['iã¯â¿â½m', 'small', 'company', 'rather', 'big', 'one', 'itã¯â¿â½s', 'like', 'work', 'big', 'company', 'prove', 'though']",1
"['plus', 'janessa', 'hurt', 'feeling']",0
"['forget', 'power', 'cable', 'home', 'today']",1
"['im', 'russia', 'today', 'im', 'crack', 'economics', 'tommorow', 'im', 'retaking', 'aswell']",1
"['hey', 'whats', 'im', 'library', 'right', 'comp', 'sign']",1
"['gahh', 'weather', 'suck']",0
"['friday', 'night', 'im', 'home', 'party', 'weekend']",0
"['maya', 'kibbel', 'facebook', 'myspace', 'page']",1
"['keep', 'tell', 'youll', 'feel', 'well', 'tomorrow', 'lazy', 'day', 'sunfay', 'afterall', 'excuse']",2
"['damnit', 'run', 'candy', 'coat', 'book']",0
"['yeah', 'know', 'thanks', 'much']",2
"['ahhhh', 'wont', 'let', 'watch', 'video', 'phone']",1
"['hi', 'susan', 'read', 'blog', 'really', 'good', 'look', 'forward', 'tweet', 'update']",2
"['wish', 'literally', 'could', 'every', 'worldima', 'nymph']",0
"['java', 'work', 'hmph', 'cant', 'upload', 'photo', 'facebook']",0
"['thats', 'really', 'fair', 'mean', 'leave', 'like', 'dont', 'even', 'give', 'u', 'party', 'come', 'back']",0
"['thats', 'bad', 'luck']",0
"['something', 'red', 'bull', 'hmmm', 'think', 'maybe']",1
"['listen', 'coz', 'remind', 'depressing']",0
"['follow', 'honey']",1
"['glad', 'weekend', 'one', 'week', 'left', 'school', 'kid']",2
"['wow', 'two', 'hour', 'conversation', 'someone', 'omegle', 'amaze']",2
"['pic', 'back', 'blue']",1
"['oh', 'poor', 'thing', 'keep', 'u', 'post']",0
"['close', 'votingall', 'vote', 'best', 'movie', 'hope', 'win', 'yo', 'daughter', 'love', 'sing', 'climb']",2
"['hour', 'many', 'massage', 'later', 'spend', 'time', 'wife', 'son', 'mother', 'day', 'yall', 'dont', 'forget', 'grab', 'gift', 'card']",1
"['hey', 'cant', 'make', 'maker', 'tonight']",1
"['haha', 'thats', 'right']",2
"['happy', 'mother', 'day', 'mother', 'entire', 'world', 'deserve', 'day', 'u', 'right']",2
"['america', 'celebrates', 'mother', 'day', 'different', 'day', 'england', 'anyhooohappy', 'mother', 'day', 'american', 'mumzys']",2
"['uuuugh', 'hate', 'everything']",0
"['thank', 'need']",2
"['work', 'hour']",1
"['hows', 'baby', 'fever']",1
"['think', 'ill', 'pass', 'worm', 'haha', 'good', 'morning']",1
"['ok', 'get', 'knight']",1
"['lightmare', 'like', 'six', 'hang', 'around', 'house', 'get', 'come', 'keep']",1
"['go', 'galveston', 'want', 'go', 'back']",2
"['somehow', 'yet', 'accomplish', 'thing']",0
"['wish', 'sister', 'live', 'near']",2
"['im', 'lost', 'without', 'laptop', 'break', 'today', 'make', 'even', 'bad', 'big', 'boss', 'skipton', 'show', 'today']",0
"['dissapointment', 'hhaha']",0
"['aural', 'goodness']",2
"['wow', 'derek', 'rise', 'get', 'next', 'student', 'hi', 'sat', 'cant', 'play']",1
"['make', 'fun']",1
"['drive', 'past', 'hotel', 'wish', 'ere', 'im', 'think', 'december', 'trip', 'real', 'white', 'xmas']",2
"['heyy', 'sweety', 'go', 'advanced', 'training', 'waht', 'hugzxxxxxxxxxx']",1
"['sorry', 'delay', 'publish', 'week', 'show', 'technical', 'difficulty', 'encode', 'asap', 'may', 'saturday']",0
"['back', 'hospital', 'work', 'later', 'studio', 'time']",1
"['use', 'onscreen', 'keyboard']",1
"['im', 'problem', 'photo', 'twitter', 'amfcant', 'see', 'face']",0
"['involve', 'requirement', 'architecture', 'nice', 'im', 'look', 'forward', 'write', 'code']",2
"['quinn', 'puppy', 'get', 'sick']",0
"['cupcake', 'creme', 'brule', 'tiramisu', 'want', 'sugar']",1
"['feel', 'sorry', 'male', 'singer', 'never', 'gon', 'na', 'great', 'zac', 'hanson', 'pooorr', 'fella']",1
"['uh', 'yeah', 'totally', 'real', 'life', 'sooooo']",1
"['point', 'point', 'yesterday', 'ppl', 'wait', 'til', 'midnight', 'kinda', 'piss']",0
"['anyone', 'need', 'help', 'image', 'let', 'know', 'convo', 'forum', 'link']",2
"['feel', 'guility', 'sorry', 'bout']",0
"['know', 'feel']",1
"['never', 'anything', 'good', 'school', 'rabbit', 'life', 'cycle', 'dunno', 'tune', 'giutar', 'stuffed']",0
['homework'],1
"['bed', 'hot', 'date', 'sudoku', 'maybe', 'chapter', 'two', 'reading', 'stay', 'awake', 'long', 'great', 'night', 'tweeps']",2
"['awww', 'thanks', 'lol', 'ermm', 'happen', 'study', 'ha', 'ha']",2
"['amazinq', 'qirlsniqhtout', 'quess', 'always', 'qreat', 'excuse', 'wear', 'tiny', 'dress', 'heel']",2
"['wait', 'dang', 'pizza', 'cook', 'almost', 'still', 'eat', 'wifey', 'fail', 'mention', 'feel', 'like']",0
"['hype', 'friday', 'rain', 'outsideno', 'rain', 'day', 'rainin', 'time', 'kickitmr', 'sun', 'trippin']",1
"['poor', 'andrew', 'hi', 'wisdom', 'teeth', 'remove', 'wish', 'hell', 'get', 'good', 'fast']",2
"['yeah', 'haha', 'rd', 'episode', 'well']",1
"['control', 'aw', 'babyy', 'im', 'sorry', 'got', 'excited', 'haha']",1
"['get', 'hair', 'cut', 'todayyyy', 'im', 'nerrrvous']",0
"['dont', 'find', 'stuff', 'amuse']",0
"['thanks', 'folow']",2
['congratulation'],2
"['phillies', 'game', 'mama', 'mother', 'day']",1
"['bought', 'good', 'chocolate', 'magazine', 'later', 'ill', 'play', 'comanche', 'good', 'saturday']",2
"['chance', 'youll', 'madison', 'wi', 'location', 'soon', 'maybe', 'small']",1
"['pouring', 'hole', 'shoe']",1
"['greeting', 'joan', 'want', 'say', 'still', 'miss', 'wake', 'pleasant', 'personality', 'face', 'hug', 'angel']",2
"['wouldnt', 'pay', 'therapy', 'dk']",0
"['know', 'hot', 'twitter', 'work']",1
"['yea', 'yea', 'im', 'torture', 'stanky', 'leg', 'marathonima', 'dance', 'hr', 'til', 'cant', 'mo']",0
"['really', 'sick', 'tired', 'body', 'resist', 'rest']",0
"['itsurely', 'dear', 'posted', 'presentation', 'swine', 'flu', 'yest', 'get', 'downloads', 'dayi', 'feel', 'great']",2
"['class', 'try', 'listen', 'really', 'like', 'twitter', 'facebook', 'myspace', 'oh', 'yeaaah', 'im', 'hungry']",2
"['oh', 'ok', 'come']",1
"['sick', 'stay', 'home', 'thats', 'levy', 'say']",0
"['dont', 'like', 'random', 'gloomy', 'weather']",0
"['yaay', 'congrats', 'shmolan', 'graduate', 'im', 'proud', 'fun']",2
"['one', 'model', 'photo', 'shoot', 'stacey']",1
"['hey', 'twit', 'watch', 'poor', 'holly', 'britain', 'get', 'talent', 'poor', 'thing', 'people', 'mean', 'year', 'old', 'little', 'girl']",0
"['yay', 'mark', 'issue', 'tooyoull', 'find', 'lot', 'issue', 'lmao']",0
"['happy', 'mother', 'day', 'happy', 'motherã¯â¿â½s', 'day']",2
"['spider', 'bed', 'calm', 'fear', 'listen', 'greeeeen', 'day']",2
"['thanks', 'buddi', 'problem', 'friend', 'yah', 'post', 'pic', 'london', 'nothing', 'much', 'really']",1
"['kind', 'lonely', 'nobody', 'answer', 'phone']",0
"['palm', 'pre', 'doesnt', 'record', 'video']",1
"['twitter', 'text', 'ipod', 'love', 'invention', 'mutitasking']",2
"['ok', 'im', 'hungry', 'im', 'fat', 'knowi', 'know', 'aha']",0
"['yeahwe', 'say', 'shite', 'alot', 'say', 'shiiiterhyming', 'light']",1
"['floor', 'mop', 'sound', 'unappealing']",0
"['omg', 'nervous', 'last', 'block', 'speech', 'almost', 'puke', 'horrible', 'bet', 'get', 'bad', 'grade']",0
"['computer', 'work', 'workingbooo', 'need', 'new', 'one', 'tgif']",1
"['white', 'house', 'thing', 'lifesaver']",2
"['alright', 'party', 'success', 'fun']",2
"['either', 'way', 'thats', 'unfortunate', 'hear', 'thanks', 'head']",1
"['unless', 'invite', 'come', 'beta', 'key', 'im', 'go', 'much', 'help']",0
"['would', 'like', 'swapim', 'sit', 'grumpies']",2
"['chrome', 'popup', 'blocker', 'well']",1
"['content', 'content', 'content', 'gah', 'story', 'life', 'right', 'thx', 'remind', 'thats', 'tweet']",2
"['dnt', 'get', 'go', 'play', 'lasertag', 'besties', 'old', 'dead', 'go']",0
"['happy', 'mother', 'day', 'yall', 'boy']",2
"['thing', 'prepare', 'sermon', 'one', 'week', 'think', 'doneyou', 'prepare', 'powerpoint', 'slide']",1
"['thanks', 'youve', 'quiet', 'lately']",2
"['haha', 'soooo', 'party', 'tonight']",1
"['poor', 'girl', 'britain', 'get', 'talent', 'god', 'love', 'forget', 'word', 'cry', 'get', 'second', 'chance', 'perform']",2
"['head', 'hurt', 'feel', 'sick', 'go', 'work', 'tomorrow']",0
"['sound', 'interesting']",2
"['woke', 'updont', 'want', 'go', 'work']",0
"['attention', 'length', 'time', 'type', 'tell', 'ya', 'ill', 'add', 'old', 'man', 'war', 'wish', 'list', 'amazon']",1
"['bad', 'headache']",0
['want'],1
[],1
"['use', 'live', 'ocean', 'shoulda', 'go', 'beach', 'often']",1
"['artwork', 'get', 'ta', 'get', 'portfolio', 'meca', 'wednesday', 'meeting', 'milonzzi', 'review']",1
"['whoohoo', 'go', 'get', 'movie', 'junk', 'food', 'woman', 'night', 'mwahaha']",2
"['achillies', 'thanks', 'yay', 'guild']",2
"['oh', 'seem', 'playable', 'joker', 'p', 'exclusivity', 'arkham', 'asylum', 'much', 'big', 'thought']",1
"['anyone', 'els', 'bad', 'friday', 'fun', 'day', 'today']",0
"['watch', 'dr', 'horrible', 'dont', 'mad']",1
"['im', 'really', 'full', 'huge', 'breakfast']",1
"['iphone', 'soon', 'theyre', 'add', 'autofill', 'logins', 'wont', 'type', 'everytime']",1
"['cant', 'wait', 'hear', 'new', 'album', 'im', 'sure', 'amazingplease', 'replay', 'love', 'much']",2
"['work', 'suckd', 'another', 'closing', 'nite', 'dollar', 'pock', 'need', 'new', 'job']",0
"['im', 'still', 'waitin', 'girl', 'come', 'homei', 'wan', 'na', 'go', 'shopping']",1
"['back', 'school', 'feel', 'like', 'gon', 'na', 'great', 'day']",2
"['lindsay', 'spanish', 'fansite', 'love', 'wwwultimatelohanorg', 'please', 'reply', 'u', 'wish', 'good', 'flight']",2
"['get', 'excited', 'thorpe', 'park', 'tomorrow']",2
"['com', 'quiz', 'feliza', 'bug', 'u', 'get', 'annoy']",0
"['gmorning', 'ooh', 'giirll', 'monday']",2
"['computer', 'please', 'stop', 'loud', 'work']",0
"['heard', 'one', 'alicia', 'key', 'like', 'minute', 'ago', 'make', 'night']",1
"['hey', 'david', 'go', 'eye', 'yet', 'birthday', 'sing', 'ipswitchbest', 'present', 'ever', 'fun', 'breakfast', 'hunting']",2
"['rblpn', 'know', 'could', 'listen', 'every', 'version', 'war', 'pig', 'ever', 'record']",1
"['fevered', 'imagination', 'son']",0
"['home', 'day', 'pamper', 'mom', 'dinner', 'family', 'currently', 'snuggied', 'couch', 'glass', 'wine', 'new', 'book', 'ahhh']",2
"['ate', 'mandy', 'please', 'forgive', 'really', 'sorry', 'dont', 'wan', 'na', 'lose', 'bff']",0
"['monday', 'monday', 'mr', 'cade', 'home', 'couch', 'lot', 'today']",1
"['like', 'roll', 'eye', 'im', 'curious', 'hell', 'good', 'singing', 'real', 'treat', 'far', 'im', 'concerned']",2
"['ooo', 'believe', 'theyve', 'close', 'even', 'one', 'airport']",1
"['layin', 'bed', 'headache', 'ughhhhwaitin', 'call']",0
"['oh', 'average', 'joes', 'lexington', 'close', 'sad']",0
"['go', 'star', 'hello', 'kitty', 'face']",1
"['oh', 'message', 'probably']",1
"['monday', 'best', 'excite', 'week']",2
"['beautiful', 'day', 'hangin', 'guy', 'graham', 'josiah', 'lol', 'wait', 'wan', 'na', 'stop', 'come', 'food']",2
"['good', 'morning', 'sexy', 'twitter', 'hows', 'yall', 'im', 'gd', 'like', 'still', 'wan', 'na', 'sleep']",1
"['garcia', 'bend', 'learn', 'lesson', 'last', 'night', 'think', 'gon', 'na', 'throw', 'get', 'tix', 'fashion', 'show', 'end', 'mo']",1
"['get', 'ta', 'go', 'twitterer', 'stupid', 'sister', 'want', 'go', 'facebook', 'oging', 'montreal', 'morrow', 'wont', 'bye', 'xoxox']",0
"['haha', 'thanks', 'inane', 'grin', 'grade', 'student', 'really', 'fascinate', 'semester']",2
"['stay', 'great', 'mother', 'give', 'coldflu', 'left', 'still', 'cough']",1
"['aww', 'read', 'tweet', 'im', 'sure', 'later', 'either', 'work', 'feel', 'u']",2
"['holy', 'cheese', 'send', 'thing', 'motherland', 'muy', 'caro']",1
"['movie', 'really', 'gooood']",2
"['jareds', 'wear', 'green', 'shirt', 'sparkly', 'eye', 'yee', 'hear', 'asylm', 'highly', 'disorganized', 'hang']",1
"['little', 'girl', 'still', 'hold', 'phone', 'tear', 'pour', 'eye']",1
"['happy', 'mother', 'day', 'asap', 'everyday']",2
"['hey', 'please', 'reply', 'cant', 'call', 'im', 'mexico', 'dont', 'know', 'code', 'love']",2
"['late', 'actually', 'spelling', 'bee', 'back', 'day', 'get', 'eliminate', 'state', 'final', 'though']",0
"['minstrel', 'might', 'grab', 'petrol', 'station', 'head', 'back', 'work', 'delicious']",2
"['bore', 'work']",0
"['twist', 'pick']",2
"['happy', 'mother', 'day', 'love']",2
"['yes', 'sure', 'would', 'eat']",1
"['nice', 'wed', 'ring', 'shiny']",2
"['feel', 'considerably', 'well', 'hour', 'sleep', 'still', 'right', 'though']",2
"['wish', 'love', 'come', 'home']",2
